species_slug,BL,WL,under_sampled,red_list,gbif,lists
valeriana-saliunca,0,0,0,1,1,['red_list' 'gbif']
valeriana-sambucifolia,0,0,0,1,1,['red_list' 'gbif']
valeriana-saxatilis,0,0,0,1,1,['red_list' 'gbif']
valeriana-supina,0,0,0,1,1,['red_list' 'gbif']
valeriana-tripteris,0,0,0,1,1,['red_list' 'gbif']
valeriana-tuberosa,0,0,0,0,1,['gbif']
valeriana-versifolia,0,0,0,1,0,['red_list']
valeriana-wallrothii,0,0,0,1,0,['red_list']
valerianella-carinata,0,0,0,1,1,['red_list' 'gbif']
valerianella-coronata,0,0,0,0,1,['gbif']
valerianella-dentata,0,0,0,1,1,['red_list' 'gbif']
valerianella-eriocarpa,0,0,0,1,1,['red_list' 'gbif']
valerianella-locusta,0,0,0,1,1,['red_list' 'gbif']
valerianella-rimosa,0,0,0,1,1,['red_list' 'gbif']
vallisneria-spiralis,0,0,0,1,1,['red_list' 'gbif']
ventenata-dubia,0,0,0,0,1,['gbif']
veratrum-album,0,0,0,3,2,['red_list' 'gbif']
veratrum-lobelianum,0,0,0,0,1,['gbif']
veratrum-nigrum,0,0,0,1,1,['red_list' 'gbif']
verbascum-blattaria,0,0,0,1,1,['red_list' 'gbif']
verbascum-chaixii,0,0,0,1,2,['red_list' 'gbif']
verbascum-densiflorum,0,0,0,1,1,['red_list' 'gbif']
verbascum-lanatum,0,0,0,0,1,['gbif']
verbascum-lychnitis,0,0,0,1,1,['red_list' 'gbif']
verbascum-nigrum,0,0,0,1,1,['red_list' 'gbif']
verbascum-phlomoides,0,0,0,1,1,['red_list' 'gbif']
verbascum-phoeniceum,0,0,0,0,1,['gbif']
verbascum-pulverulentum,0,0,0,1,1,['red_list' 'gbif']
verbascum-sinuatum,0,0,0,0,1,['gbif']
verbascum-speciosum,0,0,0,0,1,['gbif']
verbascum-thapsus,0,0,2,3,2,['under_sampled' 'red_list' 'gbif']
verbascum-virgatum,0,0,0,0,1,['gbif']
verbena-bonariensis,0,0,0,0,1,['gbif']
verbena-officinalis,0,0,0,1,1,['red_list' 'gbif']
veronica-acinifolia,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
veronica-agrestis,0,0,0,1,1,['red_list' 'gbif']
veronica-alpina,0,0,0,1,1,['red_list' 'gbif']
veronica-anagallis-aquatica,0,0,0,1,1,['red_list' 'gbif']
veronica-anagalloides,0,0,0,1,1,['red_list' 'gbif']
veronica-aphylla,0,0,0,1,1,['red_list' 'gbif']
veronica-arvensis,0,0,0,1,2,['red_list' 'gbif']
veronica-austriaca,0,0,0,1,1,['red_list' 'gbif']
veronica-beccabunga,0,0,0,1,1,['red_list' 'gbif']
veronica-bellidioides,0,0,0,1,1,['red_list' 'gbif']
veronica-catenata,0,0,0,1,1,['red_list' 'gbif']
veronica-chamaedrys,0,0,0,1,2,['red_list' 'gbif']
veronica-cymbalaria,0,0,0,0,1,['gbif']
veronica-dillenii,0,0,0,1,1,['red_list' 'gbif']
veronica-filiformis,0,0,0,0,1,['gbif']
veronica-fruticans,0,0,0,1,1,['red_list' 'gbif']
veronica-fruticulosa,0,0,0,1,1,['red_list' 'gbif']
veronica-hederifolia,0,0,1,4,2,['under_sampled' 'red_list' 'gbif']
veronica-longifolia,0,0,0,0,1,['gbif']
veronica-montana,0,0,0,1,1,['red_list' 'gbif']
veronica-officinalis,0,0,0,1,1,['red_list' 'gbif']
veronica-opaca,0,0,0,0,1,['gbif']
veronica-orsiniana,0,0,0,0,1,['gbif']
veronica-peregrina,0,0,0,0,1,['gbif']
veronica-persica,0,0,0,0,1,['gbif']
veronica-polita,0,0,0,1,1,['red_list' 'gbif']
veronica-praecox,0,0,0,1,1,['red_list' 'gbif']
veronica-prostrata,0,0,0,3,1,['red_list' 'gbif']
veronica-satureiifolia,0,0,0,0,1,['gbif']
veronica-scutellata,0,0,0,1,1,['red_list' 'gbif']
veronica-serpyllifolia,0,0,1,3,3,['under_sampled' 'red_list' 'gbif']
veronica-spicata,0,0,0,0,1,['gbif']
veronica-sublobata,0,0,0,0,1,['gbif']
veronica-teucrium,0,0,0,1,1,['red_list' 'gbif']
veronica-triloba,0,0,0,0,1,['gbif']
veronica-triphyllos,0,0,0,1,1,['red_list' 'gbif']
veronica-urticifolia,0,0,0,1,1,['red_list' 'gbif']
veronica-verna,0,0,0,1,1,['red_list' 'gbif']
viburnum-lantana,0,0,0,1,1,['red_list' 'gbif']
viburnum-opulus,0,0,0,1,1,['red_list' 'gbif']
viburnum-plicatum,0,0,0,0,1,['gbif']
viburnum-rhytidophyllum,0,0,0,0,1,['gbif']
viburnum-tinus,0,0,0,0,1,['gbif']
vicia-cracca,0,0,1,4,3,['under_sampled' 'red_list' 'gbif']
vicia-dumetorum,0,0,0,1,1,['red_list' 'gbif']
vicia-ervilia,0,0,0,0,1,['gbif']
vicia-faba,0,0,0,0,1,['gbif']
vicia-grandiflora,0,0,0,0,1,['gbif']
vicia-hirsuta,0,0,0,1,1,['red_list' 'gbif']
vicia-hybrida,0,0,0,0,1,['gbif']
vicia-lathyroides,0,0,0,1,1,['red_list' 'gbif']
vicia-lutea,0,0,0,0,1,['gbif']
vicia-narbonensis,0,0,0,0,1,['gbif']
vicia-onobrychioides,0,0,0,1,1,['red_list' 'gbif']
vicia-orobus,0,0,0,1,1,['red_list' 'gbif']
vicia-pannonica,0,0,0,0,1,['gbif']
vicia-parviflora,0,0,0,0,1,['gbif']
vicia-peregrina,0,0,0,0,1,['gbif']
vicia-pisiformis,0,0,0,1,1,['red_list' 'gbif']
vicia-sativa,0,0,0,3,4,['red_list' 'gbif']
vicia-sepium,0,0,0,1,1,['red_list' 'gbif']
vicia-sylvatica,0,0,0,1,1,['red_list' 'gbif']
vicia-tenuifolia,0,0,0,0,1,['gbif']
vicia-tetrasperma,0,0,0,1,1,['red_list' 'gbif']
vicia-villosa,0,0,0,0,3,['gbif']
vinca-major,0,0,0,0,1,['gbif']
vinca-minor,0,0,0,1,1,['red_list' 'gbif']
vincetoxicum-hirundinaria,0,0,0,1,1,['red_list' 'gbif']
viola-alba,0,0,0,1,1,['red_list' 'gbif']
viola-arvensis,0,0,0,1,1,['red_list' 'gbif']
viola-biflora,0,0,0,1,1,['red_list' 'gbif']
viola-calcarata,0,0,0,1,2,['red_list' 'gbif']
viola-canina,0,0,1,4,4,['under_sampled' 'red_list' 'gbif']
viola-cenisia,0,0,0,1,1,['red_list' 'gbif']
viola-collina,0,0,0,1,1,['red_list' 'gbif']
viola-comollia,0,0,0,0,1,['gbif']
viola-cucullata,0,0,0,0,1,['gbif']
viola-dubyana,0,0,0,0,1,['gbif']
viola-elatior,0,0,0,1,1,['red_list' 'gbif']
viola-hirta,0,0,0,1,1,['red_list' 'gbif']
viola-kitaibeliana,0,0,0,1,1,['red_list' 'gbif']
viola-lutea,0,0,0,1,2,['red_list' 'gbif']
viola-mirabilis,0,0,0,1,1,['red_list' 'gbif']
viola-odorata,0,0,0,1,1,['red_list' 'gbif']
viola-palustris,0,0,0,1,1,['red_list' 'gbif']
viola-persicifolia,0,0,0,1,0,['red_list']
viola-pinnata,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
viola-pumila,0,0,0,1,1,['red_list' 'gbif']
viola-pyrenaica,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
viola-reichenbachiana,0,0,0,1,1,['red_list' 'gbif']
viola-riviniana,0,0,0,1,1,['red_list' 'gbif']
viola-rupestris,0,0,0,1,1,['red_list' 'gbif']
viola-suavis,0,0,0,1,1,['red_list' 'gbif']
viola-thomasiana,0,0,0,1,1,['red_list' 'gbif']
viola-tricolor,0,0,0,3,3,['red_list' 'gbif']
viscaria-vulgaris,0,0,0,0,1,['gbif']
viscum-album,0,0,0,4,4,['red_list' 'gbif']
visnaga-daucoides,0,0,0,0,1,['gbif']
vitis-gmelinii,0,0,0,0,1,['gbif']
vitis-labrusca,0,0,0,0,1,['gbif']
vitis-sylvestris,0,0,0,1,0,['red_list']
vitis-vinifera,0,0,0,0,1,['gbif']
vulpia-bromoides,0,0,0,1,1,['red_list' 'gbif']
vulpia-ciliata,0,0,0,1,1,['red_list' 'gbif']
vulpia-myuros,0,0,0,1,1,['red_list' 'gbif']
vulpia-unilateralis,0,0,0,1,1,['red_list' 'gbif']
willemetia-stipitata,0,0,0,1,1,['red_list' 'gbif']
wisteria-sinensis,0,0,0,0,1,['gbif']
woodsia-alpina,0,0,0,1,1,['red_list' 'gbif']
woodsia-ilvensis,0,0,0,1,1,['red_list' 'gbif']
woodsia-pulchella,0,0,0,1,1,['red_list' 'gbif']
xanthium-orientale,0,0,0,0,1,['gbif']
xanthium-spinosum,0,0,0,0,1,['gbif']
xanthium-strumarium,0,0,1,1,1,['under_sampled' 'red_list' 'gbif']
xanthoselinum-venetum,0,0,0,0,1,['gbif']
xeranthemum-annuum,0,0,0,0,1,['gbif']
xeranthemum-inapertum,0,0,0,1,1,['red_list' 'gbif']
yucca-filamentosa,0,0,0,0,1,['gbif']
zannichellia-palustris,0,0,0,1,1,['red_list' 'gbif']
zea-mays,0,0,0,0,1,['gbif']
zinnia-elegans,0,0,0,0,1,['gbif']
